,0
19256,1
19257,0
19258,0
19259,1
19260,0
19261,0
19262,1
19263,1
19264,0
19265,0
19266,1
19267,0
19268,1
19269,1
19270,1
19271,0
19272,1
19273,0
19274,1
19275,1
19276,0
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,1
19284,1
19285,0
19286,1
19287,1
19288,1
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,1
19297,0
19298,0
19299,1
19300,1
19301,1
19302,0
19303,0
19304,0
19305,0
19306,0
19307,1
19308,0
19309,0
19310,0
19311,0
19312,1
19313,0
19314,0
19315,1
19316,1
19317,0
19318,0
19319,0
19320,0
19321,0
19322,0
19323,1
19324,1
19325,0
19326,0
19327,1
19328,0
19329,1
19330,0
19331,1
19332,0
19333,0
19334,0
19335,1
19336,1
19337,0
19338,1
19339,0
19340,0
19341,1
19342,1
19343,1
19344,1
19345,0
19346,0
19347,1
19348,1
19349,1
19350,0
19351,0
19352,0
19353,1
19354,0
19355,1
19356,0
19357,0
19358,1
19359,0
19360,1
19361,1
19362,0
19363,1
19364,0
19365,1
19366,0
19367,1
19368,0
19369,0
19370,1
19371,1
19372,0
19373,0
19374,0
19375,0
19376,0
19377,1
19378,0
19379,0
19380,0
19381,0
19382,1
19383,1
19384,1
19385,0
19386,0
19387,0
19388,1
19389,0
19390,0
19391,0
19392,0
19393,1
19394,1
19395,1
19396,0
19397,0
19398,1
19399,0
19400,1
19401,1
19402,0
19403,1
19404,1
19405,1
19406,0
19407,0
19408,0
19409,0
19410,0
19411,1
19412,0
19413,0
19414,0
19415,1
19416,1
19417,0
19418,0
19419,0
19420,1
19421,1
19422,1
19423,1
19424,1
19425,1
19426,0
19427,0
19428,1
19429,0
19430,1
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,0
19444,0
19445,0
19446,0
19447,1
19448,1
19449,0
19450,1
19451,0
19452,0
19453,0
19454,0
19455,0
19456,0
19457,1
19458,1
19459,0
19460,1
19461,1
19462,1
19463,0
19464,0
19465,0
19466,0
19467,0
19468,1
19469,0
19470,1
19471,1
19472,1
19473,1
19474,0
19475,0
19476,1
19477,0
19478,1
19479,0
19480,1
19481,1
19482,1
19483,0
19484,0
19485,0
19486,1
19487,0
19488,1
19489,1
19490,0
19491,1
19492,0
19493,0
19494,1
19495,1
19496,1
19497,0
19498,1
19499,0
19500,0
19501,0
19502,0
19503,1
19504,1
19505,1
19506,1
19507,0
19508,0
19509,0
19510,0
19511,1
19512,1
19513,1
19514,1
19515,0
19516,0
19517,1
19518,1
19519,0
19520,0
19521,1
19522,1
19523,1
19524,0
19525,1
19526,1
19527,0
19528,1
19529,1
19530,0
19531,1
19532,1
19533,0
19534,0
19535,0
19536,0
19537,0
19538,0
19539,1
19540,1
19541,0
19542,1
19543,1
19544,0
19545,0
19546,1
19547,1
19548,0
19549,1
19550,1
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,1
19560,0
19561,0
19562,0
19563,0
19564,0
19565,0
19566,1
19567,0
19568,1
19569,0
19570,1
19571,0
19572,0
19573,1
19574,0
19575,0
19576,1
19577,1
19578,0
19579,0
19580,1
19581,0
19582,1
19583,0
19584,1
19585,1
19586,0
19587,1
19588,1
19589,1
19590,0
19591,0
19592,1
19593,0
19594,0
19595,0
19596,1
19597,0
19598,1
19599,0
19600,1
19601,0
19602,1
19603,1
19604,0
19605,1
19606,1
19607,1
19608,1
19609,0
19610,0
19611,1
19612,1
19613,0
19614,0
19615,0
19616,0
19617,1
19618,0
19619,0
19620,1
19621,0
19622,0
19623,0
19624,0
19625,0
19626,1
19627,1
19628,1
19629,0
19630,1
19631,0
19632,1
19633,0
19634,0
19635,1
19636,1
19637,0
19638,0
19639,0
19640,1
19641,1
19642,0
19643,0
19644,0
19645,0
19646,1
19647,0
19648,0
19649,0
19650,0
19651,1
19652,1
19653,0
19654,0
19655,0
19656,1
19657,1
19658,1
19659,0
19660,1
19661,0
19662,0
19663,0
19664,1
19665,0
19666,0
19667,1
19668,0
19669,1
19670,1
19671,0
19672,1
19673,0
19674,0
19675,0
19676,0
19677,1
19678,1
19679,0
19680,0
19681,0
19682,0
19683,0
19684,1
19685,0
19686,0
19687,1
19688,1
19689,0
19690,1
19691,1
19692,0
19693,1
19694,0
19695,1
19696,0
19697,1
19698,0
19699,0
19700,1
19701,0
19702,0
19703,0
19704,0
19705,1
19706,1
19707,0
19708,0
19709,1
19710,0
19711,0
19712,0
19713,0
19714,1
19715,0
19716,0
19717,1
19718,0
19719,1
19720,0
19721,0
19722,0
19723,1
19724,1
19725,1
19726,0
19727,1
19728,1
19729,1
19730,0
19731,0
19732,0
19733,0
19734,0
19735,1
19736,1
19737,1
19738,1
19739,1
19740,0
19741,1
19742,1
19743,0
19744,0
19745,1
19746,0
19747,0
19748,1
19749,1
19750,1
19751,1
19752,0
19753,1
19754,1
19755,0
19756,1
19757,1
19758,0
19759,1
19760,0
19761,0
19762,1
19763,0
19764,1
19765,0
19766,1
19767,0
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,1
19775,1
19776,1
19777,0
19778,1
19779,1
19780,1
19781,0
19782,1
19783,0
19784,1
19785,1
19786,1
19787,1
19788,1
19789,1
19790,1
19791,0
19792,1
19793,1
19794,0
19795,1
19796,1
19797,1
19798,0
19799,0
19800,0
19801,1
19802,0
19803,0
19804,0
19805,0
19806,0
19807,0
19808,0
19809,0
19810,1
19811,0
19812,0
19813,0
19814,0
19815,0
19816,1
19817,0
19818,0
19819,1
19820,0
19821,1
19822,1
19823,0
19824,1
19825,1
19826,0
19827,1
19828,0
19829,0
19830,0
19831,1
19832,1
19833,0
19834,1
19835,1
19836,1
19837,1
19838,1
19839,0
19840,1
19841,1
19842,1
19843,0
19844,0
19845,1
19846,1
19847,1
19848,0
19849,1
19850,0
19851,0
19852,1
19853,0
19854,1
19855,1
19856,0
19857,0
19858,1
19859,1
19860,0
19861,0
19862,0
19863,1
19864,0
19865,1
19866,0
19867,1
19868,0
19869,0
19870,1
19871,1
19872,0
19873,1
19874,0
19875,0
19876,0
19877,0
19878,1
19879,0
19880,0
19881,0
19882,0
19883,1
19884,0
19885,1
19886,0
19887,0
19888,0
19889,0
19890,1
19891,1
19892,1
19893,1
19894,1
19895,1
19896,0
19897,1
19898,1
19899,0
19900,0
19901,1
19902,1
19903,1
19904,0
19905,1
19906,1
19907,0
19908,0
19909,1
19910,0
19911,1
19912,0
19913,0
19914,0
19915,0
19916,1
19917,1
19918,0
19919,1
19920,0
19921,0
19922,1
19923,0
19924,0
19925,1
19926,0
19927,0
19928,0
19929,0
19930,1
19931,0
19932,1
19933,1
19934,0
19935,0
19936,1
19937,0
19938,1
19939,0
19940,1
19941,0
19942,0
19943,0
19944,0
19945,0
19946,0
19947,1
19948,1
19949,1
19950,1
19951,1
19952,0
19953,0
19954,0
19955,1
19956,1
19957,0
19958,1
19959,1
19960,0
19961,0
19962,1
19963,0
19964,1
19965,1
19966,0
19967,0
19968,0
19969,1
19970,1
19971,0
19972,1
19973,1
19974,0
19975,1
19976,0
19977,0
19978,1
19979,0
19980,1
19981,1
19982,1
19983,1
19984,0
19985,1
19986,0
19987,0
19988,1
19989,0
19990,1
19991,0
19992,0
19993,0
19994,1
19995,1
19996,1
19997,0
19998,0
19999,0
20000,0
20001,0
20002,1
20003,0
20004,1
20005,1
20006,1
20007,0
20008,1
20009,0
20010,0
20011,1
20012,1
20013,1
20014,1
20015,1
20016,1
20017,1
20018,1
20019,1
20020,1
20021,1
20022,0
20023,0
20024,1
20025,0
20026,0
20027,1
20028,1
20029,1
20030,0
20031,0
20032,0
20033,1
20034,0
20035,0
20036,0
20037,1
20038,0
20039,0
20040,0
20041,1
20042,0
20043,0
20044,1
20045,1
20046,1
20047,0
20048,0
20049,0
20050,1
20051,1
20052,1
20053,1
20054,0
20055,1
20056,1
20057,1
20058,1
20059,0
20060,1
20061,1
20062,0
20063,0
20064,1
20065,0
20066,1
20067,0
20068,0
20069,0
20070,1
20071,0
20072,1
20073,0
20074,0
20075,0
20076,1
20077,1
20078,0
20079,1
20080,0
20081,0
20082,0
20083,0
20084,0
20085,0
20086,0
20087,1
20088,0
20089,0
20090,0
20091,0
20092,1
20093,0
20094,0
20095,0
20096,1
20097,1
20098,0
20099,1
20100,1
20101,1
20102,1
20103,1
20104,0
20105,0
20106,0
20107,1
20108,0
20109,0
20110,0
20111,0
20112,0
20113,0
20114,1
20115,0
20116,1
20117,0
20118,1
20119,0
20120,1
20121,0
20122,0
20123,0
20124,0
20125,1
20126,0
20127,0
20128,1
20129,0
20130,1
20131,1
20132,0
20133,1
20134,1
20135,1
20136,1
20137,1
20138,1
20139,0
20140,1
20141,0
20142,1
20143,0
20144,1
20145,0
20146,1
20147,1
20148,0
20149,0
20150,0
20151,0
20152,1
20153,0
20154,0
20155,0
20156,0
20157,1
20158,1
20159,1
20160,1
20161,0
20162,0
20163,0
20164,0
20165,1
20166,0
20167,1
20168,1
20169,0
20170,1
20171,0
20172,0
20173,0
20174,1
20175,0
20176,1
20177,1
20178,1
20179,0
20180,0
20181,0
20182,1
20183,0
20184,0
20185,0
20186,0
20187,0
20188,0
20189,0
20190,1
20191,0
20192,0
20193,0
20194,1
20195,1
20196,0
20197,1
20198,0
20199,0
20200,1
20201,0
20202,0
20203,1
20204,0
20205,1
20206,0
20207,0
20208,1
20209,1
20210,1
20211,0
20212,1
20213,1
20214,1
20215,1
20216,0
20217,0
20218,0
20219,0
20220,0
20221,1
20222,0
20223,0
20224,0
20225,1
20226,0
20227,1
20228,0
20229,0
20230,1
20231,0
20232,0
20233,1
20234,1
20235,0
20236,1
20237,1
20238,1
20239,0
20240,0
20241,1
20242,1
20243,1
20244,0
20245,0
20246,1
20247,1
20248,1
20249,0
20250,1
20251,0
20252,1
20253,1
20254,0
20255,1
20256,0
20257,1
20258,1
20259,0
20260,1
20261,0
20262,0
20263,1
20264,0
20265,1
20266,1
20267,1
20268,1
20269,0
20270,0
20271,0
20272,0
20273,1
20274,0
20275,1
20276,0
20277,1
20278,1
20279,1
20280,1
20281,1
20282,0
20283,0
20284,1
20285,1
20286,0
20287,0
20288,1
20289,0
20290,1
20291,0
20292,0
20293,1
20294,1
20295,1
20296,0
20297,1
20298,1
20299,0
20300,0
20301,0
20302,1
20303,0
20304,1
20305,0
20306,0
20307,1
20308,0
20309,0
20310,1
20311,1
20312,1
20313,0
20314,0
20315,0
20316,1
20317,0
20318,0
20319,0
20320,0
20321,1
20322,0
20323,0
20324,1
20325,0
20326,1
20327,1
20328,0
20329,1
20330,0
20331,1
20332,0
20333,0
20334,1
20335,1
20336,1
20337,1
20338,0
20339,1
20340,0
20341,1
20342,0
20343,0
20344,0
20345,1
20346,0
20347,0
20348,0
20349,1
20350,0
20351,0
20352,1
20353,1
20354,1
20355,0
20356,0
20357,0
20358,0
20359,0
20360,0
20361,0
20362,1
20363,0
20364,1
20365,0
20366,0
20367,0
20368,1
20369,0
20370,0
20371,1
20372,0
20373,0
20374,1
20375,1
20376,0
20377,1
20378,1
20379,0
20380,0
20381,0
20382,0
20383,0
20384,1
20385,0
20386,0
20387,1
20388,1
20389,0
20390,0
20391,1
20392,1
20393,1
20394,0
20395,1
20396,0
20397,0
20398,0
20399,1
20400,1
20401,1
20402,0
20403,1
20404,0
20405,1
20406,0
20407,0
20408,0
20409,0
20410,1
20411,0
20412,1
20413,1
20414,1
20415,1
20416,0
20417,1
20418,0
20419,1
20420,1
20421,1
20422,0
20423,1
20424,0
20425,0
20426,1
20427,0
20428,0
20429,0
20430,0
20431,1
20432,0
20433,1
20434,1
20435,0
20436,1
20437,0
20438,0
20439,0
20440,1
20441,1
20442,1
20443,1
20444,1
20445,1
20446,0
20447,1
20448,1
20449,1
20450,1
20451,0
20452,1
20453,0
20454,1
20455,1
20456,1
20457,0
20458,1
20459,0
20460,0
20461,0
20462,1
20463,1
20464,0
20465,0
20466,1
20467,0
20468,0
20469,0
20470,0
20471,1
20472,1
20473,1
20474,1
20475,1
20476,0
20477,1
20478,0
20479,1
20480,0
20481,0
20482,1
20483,0
20484,0
20485,0
20486,1
20487,1
20488,0
20489,0
20490,0
20491,0
20492,0
20493,1
20494,0
20495,0
20496,1
20497,1
20498,0
20499,1
20500,0
20501,0
20502,1
20503,1
20504,0
20505,0
20506,0
20507,1
20508,0
20509,1
20510,0
20511,1
20512,1
20513,0
20514,1
20515,0
20516,0
20517,0
20518,1
20519,0
20520,1
20521,0
20522,1
20523,0
20524,0
20525,1
20526,0
20527,1
20528,0
20529,1
20530,0
20531,0
20532,0
20533,1
20534,0
20535,0
20536,1
20537,0
20538,1
20539,0
20540,1
20541,1
20542,0
20543,0
20544,1
20545,0
20546,1
20547,1
20548,0
20549,0
20550,0
20551,0
20552,0
20553,1
20554,0
20555,1
20556,1
20557,1
20558,1
20559,1
20560,1
20561,0
20562,1
20563,1
20564,0
20565,1
20566,1
20567,0
20568,1
20569,1
20570,0
20571,0
20572,1
20573,0
20574,1
20575,0
20576,1
20577,0
20578,1
20579,0
20580,0
20581,0
20582,1
20583,1
20584,1
20585,1
20586,0
20587,1
20588,1
20589,1
20590,1
20591,0
20592,1
20593,1
20594,1
20595,0
20596,0
20597,1
20598,1
20599,0
20600,1
20601,1
20602,1
20603,1
20604,1
20605,1
20606,0
20607,1
20608,0
20609,0
20610,0
20611,0
20612,0
20613,1
20614,0
20615,1
20616,1
20617,0
20618,0
20619,0
20620,0
20621,1
20622,1
20623,1
20624,0
20625,0
20626,0
20627,0
20628,0
20629,1
20630,0
20631,0
20632,0
20633,0
20634,0
20635,1
20636,1
20637,0
20638,0
20639,1
20640,0
20641,1
20642,1
20643,1
20644,0
20645,0
20646,1
20647,0
20648,0
20649,1
20650,0
20651,0
20652,0
20653,1
20654,0
20655,0
20656,0
20657,1
20658,1
20659,0
20660,1
20661,1
20662,0
20663,1
20664,1
20665,1
20666,1
20667,0
20668,1
20669,1
20670,0
20671,1
20672,0
20673,0
20674,0
20675,0
20676,0
20677,1
20678,1
20679,0
20680,0
20681,0
20682,0
20683,0
20684,0
20685,0
20686,1
20687,0
20688,0
20689,0
20690,0
20691,0
20692,1
20693,0
20694,0
20695,0
20696,0
20697,1
20698,1
20699,0
20700,1
20701,1
20702,0
20703,1
20704,1
20705,0
20706,1
20707,1
20708,0
20709,0
20710,0
20711,0
20712,1
20713,0
20714,1
20715,1
20716,0
20717,0
20718,1
20719,1
20720,1
20721,0
20722,0
20723,1
20724,0
20725,0
20726,0
20727,1
20728,0
20729,0
20730,1
20731,0
20732,0
20733,1
20734,0
20735,0
20736,1
20737,0
20738,0
20739,1
20740,0
20741,0
20742,1
20743,0
20744,0
20745,1
20746,0
20747,1
20748,1
20749,1
20750,1
20751,0
20752,0
20753,0
20754,0
20755,1
20756,1
20757,0
20758,0
20759,0
20760,1
20761,0
20762,0
20763,1
20764,1
20765,0
20766,1
20767,0
20768,0
20769,0
20770,1
20771,1
20772,0
20773,1
20774,0
20775,1
20776,0
20777,0
20778,0
20779,1
20780,1
20781,0
20782,1
20783,0
20784,1
20785,1
20786,0
20787,0
20788,1
20789,0
20790,0
20791,0
20792,0
20793,0
20794,1
20795,1
20796,1
20797,1
20798,0
20799,1
20800,0
20801,1
20802,1
20803,1
20804,0
20805,1
20806,1
20807,0
20808,1
20809,0
20810,0
20811,0
20812,1
20813,1
20814,1
20815,1
20816,0
20817,0
20818,1
20819,0
20820,1
20821,1
20822,1
20823,0
20824,1
20825,0
20826,0
20827,1
20828,1
20829,0
20830,1
20831,1
20832,0
20833,1
20834,1
20835,0
20836,0
20837,0
20838,1
20839,0
20840,0
20841,0
20842,1
20843,0
20844,0
20845,0
20846,1
20847,1
20848,0
20849,1
20850,1
20851,0
20852,1
20853,1
20854,0
20855,1
20856,1
20857,0
20858,0
20859,1
20860,0
20861,1
20862,0
20863,1
20864,0
20865,0
20866,1
20867,1
20868,1
20869,1
20870,0
20871,1
20872,1
20873,0
20874,0
20875,1
20876,1
20877,0
20878,0
20879,0
20880,1
20881,1
20882,1
20883,1
20884,0
20885,0
20886,0
20887,1
20888,1
20889,1
20890,1
20891,1
20892,1
20893,1
20894,1
20895,0
20896,0
20897,0
20898,0
20899,1
20900,0
20901,0
20902,0
20903,1
20904,1
20905,0
20906,1
20907,1
20908,0
20909,0
20910,0
20911,1
20912,1
20913,0
20914,1
20915,0
20916,1
20917,0
20918,1
20919,1
20920,1
20921,1
20922,1
20923,0
20924,0
20925,1
20926,0
20927,0
20928,0
20929,1
20930,1
20931,0
20932,0
20933,1
20934,0
20935,0
20936,1
20937,0
20938,0
20939,1
20940,0
20941,0
20942,0
20943,1
20944,0
20945,1
20946,0
20947,0
20948,0
20949,0
20950,1
20951,0
20952,1
20953,0
20954,1
20955,1
20956,1
20957,1
20958,1
20959,1
20960,1
20961,1
20962,1
20963,1
20964,1
20965,0
20966,0
20967,0
20968,1
20969,1
20970,1
20971,1
20972,0
20973,1
20974,1
20975,0
20976,0
20977,1
20978,0
20979,0
20980,1
20981,1
20982,1
20983,1
20984,0
20985,0
20986,0
20987,0
20988,0
20989,1
20990,1
20991,1
20992,1
20993,1
20994,1
20995,1
20996,0
20997,1
20998,1
20999,1
21000,0
21001,0
21002,0
21003,0
21004,1
21005,1
21006,0
21007,1
21008,1
21009,0
21010,1
21011,0
21012,0
21013,1
21014,0
21015,1
21016,0
21017,0
21018,1
21019,0
21020,0
21021,1
21022,0
21023,1
21024,0
21025,0
21026,0
21027,0
21028,1
21029,1
21030,0
21031,1
21032,0
21033,0
21034,0
21035,0
21036,0
21037,1
21038,0
21039,0
21040,1
21041,0
21042,0
21043,0
21044,1
21045,0
21046,0
21047,1
21048,1
21049,0
21050,0
21051,0
21052,1
21053,1
21054,1
21055,0
21056,1
21057,0
21058,0
21059,0
21060,1
21061,0
21062,0
21063,0
21064,1
21065,1
21066,1
21067,1
21068,0
21069,1
21070,1
21071,0
21072,1
21073,0
21074,1
21075,0
21076,1
21077,0
21078,0
21079,1
21080,0
21081,0
21082,0
21083,0
21084,1
21085,1
21086,0
21087,1
21088,0
21089,0
21090,0
21091,1
21092,1
21093,0
21094,1
21095,0
21096,1
21097,0
21098,1
21099,0
21100,1
21101,0
21102,1
21103,0
21104,1
21105,0
21106,0
21107,1
21108,1
21109,1
21110,0
21111,0
21112,0
21113,0
21114,0
21115,1
21116,1
21117,0
21118,0
21119,0
21120,1
21121,0
21122,1
21123,1
21124,1
21125,1
21126,1
21127,0
21128,0
21129,1
21130,1
21131,0
21132,0
21133,0
21134,0
21135,1
21136,0
21137,0
21138,0
21139,1
21140,0
21141,0
21142,1
21143,0
21144,1
21145,1
21146,0
21147,1
21148,0
21149,1
21150,0
21151,0
21152,0
21153,0
21154,0
21155,0
21156,0
21157,1
21158,1
21159,1
21160,0
21161,1
21162,1
21163,0
21164,0
21165,0
21166,1
21167,1
21168,0
21169,1
21170,1
21171,0
21172,0
21173,0
21174,0
21175,0
21176,0
21177,0
21178,1
21179,0
21180,1
21181,0
21182,0
21183,1
21184,1
21185,0
21186,1
21187,1
21188,1
21189,1
21190,0
21191,1
21192,1
21193,1
21194,0
21195,1
21196,0
21197,0
21198,0
21199,1
21200,0
21201,0
21202,1
21203,0
21204,1
21205,1
21206,0
21207,0
21208,1
21209,1
21210,1
21211,1
21212,0
21213,0
21214,1
21215,0
21216,1
21217,1
21218,0
21219,0
21220,0
21221,0
21222,0
21223,1
21224,1
21225,0
21226,0
21227,1
21228,0
21229,1
21230,1
21231,1
21232,0
21233,0
21234,1
21235,1
21236,1
21237,1
21238,1
21239,0
21240,1
21241,1
21242,1
21243,1
21244,1
21245,0
21246,0
21247,1
21248,0
21249,1
21250,0
21251,1
21252,1
21253,1
21254,1
21255,0
21256,0
21257,0
21258,1
21259,1
21260,0
21261,0
21262,1
21263,0
21264,0
21265,0
21266,1
21267,0
21268,1
21269,0
21270,1
21271,1
21272,1
21273,1
21274,0
21275,0
21276,1
21277,1
21278,0
21279,0
21280,1
21281,1
21282,1
21283,0
21284,1
21285,0
21286,0
21287,0
21288,1
21289,1
21290,1
21291,0
21292,1
21293,0
21294,1
21295,0
21296,0
21297,0
21298,0
21299,0
21300,1
21301,0
21302,0
21303,0
21304,0
21305,1
21306,0
21307,0
21308,0
21309,0
21310,1
21311,0
21312,1
21313,1
21314,0
21315,1
21316,0
21317,0
21318,0
21319,1
21320,1
21321,0
21322,0
21323,0
21324,1
21325,0
21326,0
21327,1
21328,1
21329,0
21330,0
21331,0
21332,1
21333,0
21334,1
21335,0
21336,0
21337,0
21338,1
21339,1
21340,1
21341,0
21342,1
21343,1
21344,0
21345,1
21346,1
21347,1
21348,0
21349,0
21350,1
21351,0
21352,0
21353,1
21354,0
21355,1
21356,1
21357,0
21358,0
21359,1
21360,0
21361,0
21362,0
21363,1
21364,0
21365,1
21366,1
21367,0
21368,1
21369,0
21370,0
21371,1
21372,0
21373,0
21374,1
21375,1
21376,0
21377,1
21378,0
21379,0
21380,1
21381,0
21382,0
21383,0
21384,1
21385,0
21386,0
21387,0
21388,1
21389,0
21390,0
21391,1
21392,1
21393,0
21394,1
21395,0
21396,1
21397,0
21398,0
21399,0
21400,0
21401,1
21402,1
21403,1
21404,1
21405,0
21406,0
21407,1
21408,1
21409,1
21410,0
21411,1
21412,1
21413,1
21414,0
21415,0
21416,0
21417,1
21418,1
21419,0
21420,1
21421,1
21422,0
21423,1
21424,1
21425,0
21426,0
21427,1
21428,1
21429,0
21430,0
21431,0
21432,0
21433,1
21434,1
21435,0
21436,0
21437,0
21438,1
21439,0
21440,0
21441,1
21442,0
21443,1
21444,1
21445,1
21446,1
21447,1
21448,1
21449,1
21450,0
21451,0
21452,1
21453,1
21454,0
21455,1
21456,0
21457,1
21458,0
21459,0
21460,0
21461,0
21462,1
21463,1
21464,0
21465,1
21466,0
21467,1
21468,1
21469,0
21470,0
21471,1
21472,1
21473,0
21474,0
21475,0
21476,1
21477,1
21478,0
21479,1
21480,0
21481,0
21482,1
21483,0
21484,0
21485,1
21486,0
21487,0
21488,1
21489,0
21490,0
21491,1
21492,1
21493,0
21494,0
21495,1
21496,0
21497,1
21498,0
21499,0
21500,1
21501,1
21502,0
21503,0
21504,0
21505,0
21506,1
21507,0
21508,1
21509,1
21510,1
21511,1
21512,1
21513,0
21514,0
21515,1
21516,1
21517,1
21518,1
21519,1
21520,1
21521,0
21522,1
21523,0
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,1
21531,1
21532,1
21533,0
21534,1
21535,0
21536,0
21537,0
21538,0
21539,0
21540,1
21541,0
21542,0
21543,1
21544,0
21545,1
21546,0
21547,0
21548,0
21549,0
21550,0
21551,1
21552,0
21553,0
21554,0
21555,0
21556,0
21557,0
21558,1
21559,1
21560,1
21561,1
21562,0
21563,1
21564,0
21565,0
21566,0
21567,0
21568,1
21569,1
21570,1
21571,0
21572,0
21573,0
21574,1
21575,0
21576,0
21577,0
21578,1
21579,0
21580,1
21581,1
21582,1
21583,0
21584,0
21585,1
21586,0
21587,0
21588,0
21589,0
21590,0
21591,1
21592,1
21593,0
21594,0
21595,1
21596,1
21597,0
21598,0
21599,1
21600,1
21601,0
21602,0
21603,1
21604,1
21605,0
21606,0
21607,0
21608,0
21609,1
21610,0
21611,1
21612,1
21613,0
21614,1
21615,0
21616,0
21617,1
21618,1
21619,0
21620,0
21621,1
21622,1
21623,1
21624,1
21625,1
21626,1
21627,0
21628,1
21629,0
21630,1
21631,1
21632,0
21633,0
21634,0
21635,0
21636,0
21637,1
21638,0
21639,1
21640,1
21641,0
21642,0
21643,0
21644,0
21645,0
21646,1
21647,0
21648,1
21649,1
21650,0
21651,1
21652,1
21653,0
21654,1
21655,0
21656,1
21657,1
21658,0
21659,0
21660,1
21661,0
21662,0
21663,1
21664,1
21665,1
21666,0
21667,0
21668,1
21669,1
21670,0
21671,0
21672,0
21673,1
21674,0
21675,1
21676,1
21677,1
21678,1
21679,0
21680,0
21681,0
21682,1
21683,0
21684,1
21685,0
21686,1
21687,1
21688,0
21689,1
21690,1
21691,1
21692,0
21693,0
21694,1
21695,1
21696,0
21697,0
21698,1
21699,0
21700,0
21701,0
21702,1
21703,1
21704,1
21705,0
21706,0
21707,1
21708,1
21709,1
21710,1
21711,1
21712,0
21713,0
21714,1
21715,1
21716,1
21717,1
21718,0
21719,0
21720,1
21721,1
21722,1
21723,1
21724,1
21725,1
21726,1
21727,0
21728,0
21729,0
21730,0
21731,1
21732,0
21733,1
21734,1
21735,1
21736,0
21737,1
21738,0
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21745,0
21746,1
21747,0
21748,1
21749,0
21750,0
21751,0
21752,0
21753,1
21754,0
21755,1
21756,1
21757,0
21758,1
21759,1
21760,1
21761,1
21762,1
21763,0
21764,0
21765,0
21766,0
21767,1
21768,0
21769,0
21770,0
21771,0
21772,0
21773,1
21774,0
21775,0
21776,0
21777,1
21778,1
21779,1
21780,1
21781,1
21782,1
21783,0
21784,1
21785,1
21786,0
21787,1
21788,0
21789,1
21790,1
21791,0
21792,0
21793,1
21794,0
21795,1
21796,1
21797,0
21798,0
21799,1
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,1
21809,1
21810,1
21811,0
21812,1
21813,0
21814,0
21815,0
21816,1
21817,1
21818,0
21819,1
21820,0
21821,1
21822,1
21823,1
21824,0
21825,0
21826,0
21827,0
21828,0
21829,0
21830,1
21831,1
21832,0
21833,0
21834,1
21835,0
21836,0
21837,1
21838,1
21839,0
21840,1
21841,1
21842,0
21843,1
21844,1
21845,1
21846,0
21847,1
21848,0
21849,0
21850,1
21851,0
21852,0
21853,0
21854,0
21855,0
21856,1
21857,1
21858,1
21859,0
21860,0
21861,0
21862,0
21863,0
21864,0
21865,0
21866,0
21867,0
21868,0
21869,1
21870,0
21871,0
21872,1
21873,1
21874,0
21875,0
21876,1
21877,1
21878,1
21879,0
21880,1
21881,0
21882,1
21883,0
21884,0
21885,0
21886,1
21887,1
21888,0
21889,0
21890,0
21891,0
21892,1
21893,0
21894,0
21895,0
21896,0
21897,0
21898,1
21899,1
21900,0
21901,0
21902,1
21903,1
21904,1
21905,0
21906,1
21907,0
21908,0
21909,0
21910,1
21911,0
21912,0
21913,1
21914,0
21915,0
21916,1
21917,0
21918,1
21919,0
21920,0
21921,0
21922,1
21923,1
21924,1
21925,0
21926,0
21927,1
21928,1
21929,0
21930,1
21931,1
21932,0
21933,1
21934,0
21935,0
21936,1
21937,1
21938,0
21939,1
21940,0
21941,0
21942,0
21943,1
21944,1
21945,0
21946,1
21947,1
21948,1
21949,1
21950,1
21951,1
21952,0
21953,1
21954,0
21955,0
21956,1
21957,1
21958,1
21959,0
21960,0
21961,1
21962,1
21963,1
21964,0
21965,0
21966,1
21967,0
21968,1
21969,1
21970,1
21971,0
21972,1
21973,0
21974,1
21975,0
21976,0
21977,0
21978,1
21979,1
21980,1
21981,0
21982,0
21983,1
21984,0
21985,0
21986,0
21987,0
21988,1
21989,1
21990,1
21991,0
21992,0
21993,1
21994,0
21995,0
21996,0
21997,0
21998,0
21999,1
22000,1
22001,0
22002,1
22003,1
22004,1
22005,1
22006,1
22007,1
22008,0
22009,0
22010,0
22011,0
22012,0
22013,1
22014,0
22015,1
22016,1
22017,1
22018,1
22019,0
22020,0
22021,1
22022,0
22023,1
22024,0
22025,1
22026,1
22027,1
22028,1
22029,0
22030,0
22031,1
22032,0
22033,0
22034,1
22035,0
22036,0
22037,1
22038,1
22039,0
22040,1
22041,1
22042,1
22043,1
22044,1
22045,0
22046,0
22047,1
22048,1
22049,0
22050,0
22051,0
22052,0
22053,1
22054,0
